"Accession","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100"
"O60658",1365863.1479187,1254220.4375,1614594.9375,46673.58984375,27689.8935546875,NA,12006.4169921875,285.875909478161,441.609802246094,8754.68359375,NA,NA,502.851971523216,168.854454902865,277.527446660729,507.852004307877,436.922544326043,488.563553408947,346.134241130756,306.504325726145,NA,316.099150566553,244.615943651389,442.091459042219,257.307819466336,386.118424180632,270.620007885146,479.227481543832,366.420669025747,295.849976752498,464.352083583676,162.004332844284,NA,6074.0576171875,463.845197555,7387.7783203125,NA,407.534320890443,NA,NA,358.232331151913,415.221529035836,NA,360.91731899027,39.1284823881455,NA,NA,75.937013728627,NA,277.504860658603,153.484385337039,4979.33056640625,5703.62426757813,5837.38879394531,NA,NA,460.057683916014,446.671017107421,149.094123537344,NA,118.217247009277,NA,265.27653503418,NA,NA,178.959046403076,250.330265969395,NA,234.334866839674,84.6141510009766,21646.4420572917,20554.44140625,19923.3170572917,185.454234938212,NA,NA,2483.33772786458,2302.96240234375,1540.47412109375,199.672892252604,219.146179199219,230.66884358724,NA,136.268755485527,293.815163891241,142.435587565104,167.640401204427,NA,NA,NA,112.495930989583,224.765502929688,59.7725677490234,116.488067626953,901.691324869792,901.613850911458,819.10595703125,489.228047688802,342.657932110095,303.728920054184
"P00738",8757.16796875,2510.39379882813,2959.36840820313,NA,NA,40256.6577758789,191.425262008624,NA,NA,164.319490101556,1235.83435058594,1298.82885742188,1284.53405761719,1538.46801757813,6.67636246652256,242.174776996582,825.652709960938,NA,NA,513.708413556478,NA,1.34729872282228,1230.81823730469,NA,462.758590987058,367.092864990234,NA,384.906555175781,68.0533540923905,NA,NA,NA,NA,138.497913643884,84.2224590791813,335.830397626962,247.159497729733,140.878432012339,271.663154585989,7.22247661085049,386.569749319396,316.816476005781,NA,NA,60.4941850506312,NA,NA,NA,NA,463.064171464174,NA,139693.376953125,137124.848632813,178184.6171875,1184.97854614258,689.384704589844,992.528472900391,74117.65234375,97382.2662353516,57892.0549316406,3031.88537597656,10505.6542358398,9844.90386962891,1306.69750976563,1261.44400024414,1594.98571777344,13836.9888153076,2324.39651489258,1738.46221923828,570.493713378906,5078.69449869792,5001.20849609375,4724.08862304688,4477.876953125,2635.74251302083,5844.81087239583,21917.2954101563,19376.1022949219,17253.2877604167,129.527038574219,NA,106.869812011719,278.437430796124,NA,373.393223474318,108.666982014974,91.6957600911458,78.1183369954427,416.517782665284,244.277116464895,162.905395507813,247.293518066406,130.84595489502,77.5960057576497,601.121785481771,169.180267333984,400.899337768555,377.101310021448,445.101598512244,NA
"P0DPH8",NA,NA,43.9477227114351,169.81884765625,460.049138842437,144.35405476888,47.8216756184896,NA,3793.87552897135,26.7233556111654,245.918487548828,183.702163731239,271.907073974609,109.862434025022,NA,324.829558663681,NA,139.266352918544,NA,6970.76025390625,NA,NA,70.2473503246837,428.258540694478,NA,452.610015869141,495.591705322266,470.796722412109,459.605720734762,418.579211773905,7.01754201110349,NA,276.648207290031,34016.83203125,34848.8046875,30697.810546875,335.882090444804,93.5124850203161,436.418313459382,9.55364060170481,206.122339195901,41.5631527973864,367.709642169242,NA,313.436450041237,NA,374.99663659081,313.94649820461,20317.10546875,166.617386808825,429.772126215078,NA,NA,223.184866322947,508.462083421859,NA,151.687240600586,1275.44506835938,3518.09844970703,1278.94506835938,2056.55899047852,1999.95404052734,1651.41217041016,305.790517024135,142.225372314453,240.284805297852,1923.22055053711,515.435037373134,NA,270.818809434605,220823.9375,180919.325195313,184759.820800781,85.2459194099101,7528.103515625,NA,245747.389526367,240038.566894531,198112.500793457,674.405944824219,NA,NA,581.096618652344,NA,479.592091117154,35.3833884085227,NA,NA,324.601715087891,587.765502929688,213.832026962665,4202.71435546875,NA,152.482823708875,1664.23510742188,2085.26806640625,1970.30676269531,124014.616455078,248.033141642088,569.291748046875
"P04279",2195.65543619792,1964.43668619792,1707.83870442708,903.892252604167,605.082275390625,622.126261393229,NA,NA,53.8948618570964,NA,NA,424.675633678164,NA,NA,333.019430647259,328.25627004699,498.113106036609,256.232141554444,NA,NA,NA,341.352684405244,136.387187765443,NA,NA,NA,3431.83422851563,273.199849782813,472.638785292172,NA,22114.435546875,NA,371.037703615377,NA,NA,454.525163768877,40.2221139587905,168.000391463968,NA,59.8560433224853,NA,380.267669450452,426.857987087351,NA,93.8987461636606,176051.0625,126434.109375,135498.21875,NA,273.388295849444,NA,6110.53584798177,NA,295881.12882487,NA,29.0399748353076,NA,NA,10.0079686065932,NA,NA,NA,455.986282397326,75.003662109375,463.858800858049,86.9641723632813,NA,NA,121.916251013778,274.403834505089,45252.1237792969,22106.3781738281,89530.7390136719,30.9946221116778,374.261600510529,NA,10902.9438476563,9806.18701171875,10893.9808349609,NA,1641.58935546875,1657.94696807861,340.784480097195,NA,249.16225186057,NA,321.230805997728,NA,NA,NA,435.493653136518,NA,36.0647354125977,110.656422713865,420.643524169922,304.512939453125,341.451812744141,NA,551.25634765625,97.8560052457607
"Q9Y2K3",6691229.26049805,5968695.30407715,5841725.59228516,3821202.71875,3339841.65625,3007276.37890625,35943.1157226563,2996.78915405273,8364.9792175293,34747.3237304688,2702.70654296875,2209.19775390625,2089.5498046875,436.77072676341,NA,575.176208496094,NA,NA,515.437834376157,425.048217773438,583.662048339844,345.827423095703,957.0986328125,NA,460.88485831776,NA,490.076054063678,4203.732421875,4085.7060546875,4338.900390625,NA,NA,186.519934117326,NA,NA,NA,NA,NA,NA,NA,NA,NA,407.553238511338,NA,66.1410836326214,NA,296.274131955663,401.898317440646,495.475944154272,91.2650302190618,156.764444986979,2880.609375,2835.50358072917,2619.2568359375,NA,270.507690622829,18.0907271501029,172.140747070313,194.189880371094,222.024434407552,NA,NA,NA,82.0611470540365,NA,373.342272054101,651.133056640625,77.210180192454,NA,453.402544107796,4067.99096679688,NA,193.649086122101,154.355641552079,22.3609768127802,292.243109619034,NA,2990.41357421875,1566.96704101563,236.720005933127,209.284382882281,NA,213.225901727301,NA,NA,343.005421522125,42.6700070482386,NA,321.507717768728,280.94889334634,431.413796707692,368.655397590323,171.35758972168,272.623289320823,NA,NA,247.185069412469,144.695139120763,NA,NA
"H3BS23",177250.23046875,200651.170247396,167511.492553711,NA,7736.5078125,181.218705703307,8686.88993326823,144.827415466309,314.606953938802,14285.3885498047,NA,225.929702758789,NA,NA,121.113178933265,382.850805883894,NA,NA,NA,188.829721385367,31.6983230685246,362.219080698191,169.748721311785,76.6001612277729,NA,32.7010000607949,NA,NA,NA,445.73064716674,447.423817563744,141.647398349791,272.698139982741,NA,NA,NA,255.144522493434,285.113196610624,58.1304588663919,151.345287384146,NA,NA,NA,339.034143901054,341.752976553109,NA,NA,69.7250779352996,2266.56323242188,1468.38342285156,449.112409352363,NA,405.979360275107,10.3976733882058,NA,442.081564663692,498.328866300343,439.703205860895,62.1937690332953,97.788176560927,NA,NA,112.507301553262,NA,9.96399232688147,NA,NA,305.729293507142,169.655080159505,137.369710263861,169.817220715789,NA,NA,845.402506510417,780.41455078125,743.142008463542,2859.88785807292,2544.89477539063,2259.20166015625,NA,30.7062453029317,205.503363673489,NA,414.748365101759,169.207067171585,157.296030680339,317.100786745964,227.831412193012,142.265004475911,129.027964274089,422.026269959395,191.551193237305,442.014183649413,36.7638422648112,NA,NA,362.993765213083,220.671956380208,NA,38.8077519734701
"F8VSC5",75789.7421875,54523.998046875,56751.20703125,1355.78894042969,1546.22192382813,1511.20043945313,398.76946382406,8457.17578125,12320.919921875,12.3816936137197,NA,374.492714700338,339.645108069041,NA,193.729106114213,360.5984412817,NA,NA,NA,NA,NA,220.126004587596,297.459155488133,NA,NA,423.608696536872,NA,18.7341099761204,216.206629157188,NA,178.8169991686,14.4050559602007,206.401637696017,498.033057966755,167.305034195512,190.760604846733,3669.83056640625,3178.66552734375,6269.97265625,95.904133793082,NA,406.064887740568,172.897789813573,NA,NA,2649.5,1442.759765625,NA,NA,NA,347.268282744772,287955.861328125,418735.938720703,326892.781860352,3918.60473632813,4441.728515625,4807.60693359375,36830.4300537109,42489.5541992188,29451.8025512695,530.050720214844,805.826232910156,290.902618408203,282.024852035655,159.501309834061,NA,239.397428877367,NA,1238.73754882813,238.418572944808,18469.9724934896,11104.9844360352,13373.3469645182,2994.41243489583,140.375285285398,3618.20930989583,1334151.3577474,41214.8757832845,980359.821461995,2831.37255859375,3529.93538411458,3537.56107584635,519.331410725911,474.384592692057,369.489532470703,204.727091471354,233.78672281901,300.525533040365,155.151143391927,261.205312093099,215.458628336589,59.7796020507813,46363.0022125244,4271.80744425456,1296.88468424479,536.010701497396,760.257527669271,55.3603131721641,158.314664690951,90.3462422688802
"Q92820",26186.3206380208,31764.3173828125,27458.3020833333,315.610514322917,NA,339.96835815982,NA,16.6458402402481,77.2589259365822,510.171091359843,NA,NA,54.4922712534885,75.5079564179188,NA,NA,NA,NA,NA,NA,173.973819423392,NA,191.74613311587,72.8468329661342,NA,135.646998088186,396.213193191018,NA,222.011194064958,NA,263.992326051435,NA,NA,215.383057178183,6905.43701171875,5756.4453125,201828.015625,108871.234375,159335.984375,NA,NA,NA,81.5461956730823,NA,299.401957588013,20581.533203125,18637.357421875,11987.3388671875,116.095797976682,276.798173416022,280.838765421771,1808.25651041667,2280.21435546875,1686.7451171875,141.747933731563,222.456225916664,NA,652.793904622396,798.920654296875,254.012479361134,8.49471275741578,NA,NA,96.9944254557292,128.064341227214,261.474441080752,95.4498697916667,200.367943767431,129.032094319661,432.528586309425,1349.10563151042,34953.9781901042,19079.8400878906,378.630985782707,NA,NA,5918.37666829427,5199.76007080078,4587.19970703125,774.613169352214,172.82243347168,1078.43892415365,379.084533691406,230.204060872396,286.580596923828,96.9678039550781,NA,248.232671518499,939.969482421875,1118.23223876953,862.495198567708,NA,41.6779378255208,108.29226175944,90.4226481119792,79.7738698323568,177.325887044271,181.20929276124,25.6746597290039,NA
"Q9Y5K6",NA,479.550194042666,NA,65.2041567250845,456.399372791595,135.605089879421,478.792186012328,NA,NA,234.698359596592,275.458508571426,NA,477.226883347911,NA,NA,506.915711206962,123.104934692383,NA,NA,471.220204322218,41.1802781686274,139.826807406656,NA,331.35555961635,53.3564575950671,6187.85888671875,215.444111986673,3425.3388671875,98.8616437136906,NA,NA,NA,NA,NA,NA,NA,454.460984464388,60.6945639156722,NA,360.823817324984,186.254085460875,NA,253.73255020104,NA,NA,378.278717587355,NA,NA,NA,NA,308.974438838872,33864.82421875,37855.8046875,39451.93359375,NA,NA,513.628808679263,13530.5732421875,13452.9345703125,12303.1982421875,229.258224487305,NA,NA,NA,NA,418.466705322266,87339.1708984375,4854.9306640625,1766.74755859375,60509.7532958984,NA,301.545147024667,369.152582880074,NA,145.832424198109,314.574695207933,NA,NA,NA,154.080646086989,177.342232942042,22.2670124698701,539.196166992188,159.328925809323,446.055511474609,468.256821675562,502.210305191244,NA,NA,NA,93.4490808793582,508.310994549252,280.806766477578,514.451727003586,NA,247.529700582951,148.539961368092,NA,NA,NA
"P05164",NA,4511.8935139974,526.022542317708,34962.8802083333,26904.8671875,25162.8072916667,409.104885105914,NA,NA,178.114414423032,223.255151810229,491.038712406622,2.95988745184418,308.973472819308,NA,239.843525504833,NA,306.602279044851,NA,276.170546802352,NA,136.058945161632,NA,NA,343.583405235187,NA,451.277440246874,NA,NA,NA,NA,105.52128770007,NA,178.154064551991,NA,NA,494.546283572792,364.870221060306,NA,NA,NA,418.652878934781,51.5934695924699,37.8501024200901,NA,41.2046300428972,130.784274297971,137.8067515774,NA,NA,510.8743738131,1887.19445800781,2017.66821289063,1584.93929036458,NA,NA,443.595016451942,1138.96525065104,1054.45109049479,491.938557942708,189.315719873274,NA,NA,NA,158.498545328776,321.422088642476,89.6190185546875,89.7128369556851,151.978607177734,275.569956461589,2541.83419799805,20268.7523193359,5864.48809814453,NA,231.810134530623,NA,46016.4111938477,44810.5668640137,39500.019317627,11160.959777832,12955.2736816406,9717.80358886719,2178.74276733398,1827.83709716797,2355.39205932617,353.930072015889,177.84764004826,87.9361309185745,275.554439566541,NA,NA,NA,7325.33099365234,NA,160.898162841797,21.2775655403169,98.5348823318084,NA,85526.4018554688,221.261019603685
"Q0ZCH9",8815.19578552246,6809.50115966797,5196.99755859375,372.743887803868,NA,280.083011477423,NA,NA,229.664241522054,503.125133947426,416.245618332197,NA,NA,111.336574553616,416.227018885372,NA,66.6085637602871,16.1995226215862,NA,NA,483.206937170409,26.9512730410739,429.239766170639,437.691940543411,476.840103855558,291.823294726518,NA,328.407198440777,451.100038051856,231.748383950839,144.993488369001,448.626590828261,73.6076791479104,465.062286376953,107.049968879925,NA,138.966145698328,NA,198.753801685728,377.264814581221,NA,NA,NA,61.5263249134354,NA,NA,432.059069577248,332.48725807016,NA,NA,NA,36145.7668457031,39488.2303466797,33613.6357421875,NA,468.538019417097,90.8033216407517,364.746002197266,421.928542956973,1812.10641479492,NA,117.346523910133,376.001225169024,217.880475411157,322.342427050453,NA,410.595492141119,1093.57006835938,1121.49949645996,NA,4941.16857910156,3424.92822265625,3707.53283691406,512.475998546845,463.674272120562,63.6585153786587,2135.81460571289,1668.55364990234,1571.25471496582,NA,NA,138.249069213867,80.3821626734446,NA,NA,NA,NA,NA,2.02226804068139,NA,215.803048040687,NA,187.765777587891,86.7747192382813,75.607579757166,182.21388073433,94.4441070556641,332.11832984962,449.564566415266,NA
"Q6P4A8",3067264.26953125,2772551.82818604,2710589.68426514,48280.3518371582,19158.287109375,25547.671875,147.799401234072,NA,175.089050292969,34.5512715979913,NA,NA,2678.84814453125,16582.47265625,298.837179006569,432.45519097014,16775.998046875,314.327687321661,286.832513557932,NA,NA,395.018523380761,NA,NA,NA,142.348734361977,NA,NA,162.039664689098,NA,289.183212758986,NA,NA,NA,418.860022478286,NA,330.618969457241,NA,NA,58.0106961613868,NA,NA,NA,NA,174.91136839815,66583.7084960938,53745.216796875,62494.2553710938,488.723676053076,99.3263210291454,20.2925194337883,58.3590062422536,NA,NA,86.8713124365747,27.0890829569644,269.919582584212,NA,120.16885777651,NA,274.580231589549,231.384041116069,NA,NA,NA,NA,NA,NA,252.486451406897,160.025030526642,86365.3177083333,85084,91854.5625,109.729598468451,79.6870215551943,NA,NA,372.85952102334,203.545360743845,NA,278.273402804302,NA,290.488164800371,258.679897643874,340.599688614973,19963.078125,17324.6497395833,16966.3059895833,1707.50911458333,1588.21077473958,1643.32649739583,NA,NA,NA,6956.556640625,9586.56901041667,7189.54557291667,NA,329.200670474957,30.7194042030951
"P20933",675661.471679688,1294.8125,140.642125497635,1104.66577148438,181.222409181715,159.773233690968,2316.47045898438,2337.25469207764,16127.2587890625,588.057922363281,NA,297.336517719141,NA,351.098426142088,NA,NA,418.366553495567,NA,80.4814056318991,469.996816064671,215.542752725966,NA,344.503062636889,446.473873476027,NA,NA,174.876891714227,401.782119277636,NA,NA,310.312381380235,NA,34.469202656843,NA,393.874764447429,NA,NA,NA,1.7725511363803,NA,NA,216.960876827484,NA,101.889430044724,NA,418.990794078751,NA,NA,NA,31.0667235753494,248.283022898001,230.399858158066,425.543579101563,NA,297.314115069512,276.325968603098,16.1396525243855,431.795003978455,NA,328.83918321919,NA,NA,NA,431.872486202561,NA,NA,229.258751845229,NA,NA,39.8059506250655,143736.193725586,113103.137451172,137010.833007813,320.963928222656,288.810485839844,258.525700492584,1297.84204101563,351.212554931641,330.225036621094,321.531158447266,156.985504150391,126.948425292969,191.206604003906,234.219116210938,NA,161.181564331055,169.918502807617,395.745318885738,139.241744995117,NA,326.816760629901,600.419982910156,511.461621607786,200.924911499023,354.366195598741,413.680569652932,103.47208404541,101.041976928711,NA,122.599617004395
"A0A024R1N1",197.605566046853,271.925333529936,NA,NA,NA,264.530841656765,91.5211486816406,279.641152047517,NA,85.5769551595052,NA,276.683499559752,497.74675467507,NA,471.265137665662,NA,268.962968217338,NA,373.931722378232,NA,NA,41.040440967131,473.862988288343,NA,NA,365.086396923035,NA,NA,396.424117910821,NA,NA,404.207498495709,48.2020302677477,462.176579449254,252.17021760504,219.751906310714,7539.06201171875,8885.0009765625,6978.380859375,NA,NA,103.427698684337,NA,NA,NA,NA,66.4999342431614,56.4904005444868,407.196811784513,496.359597902766,329.774344738682,5169.6181640625,452.173700901643,1069.08959960938,NA,421.905164847851,474.726718337186,5639.1015625,411.93082950369,252.071514659025,223.306706659855,NA,382.338993905798,86.077702918277,316.981316678807,NA,13457.771484375,2447.35473632813,981.23681640625,2172.408203125,3421.91723632813,2607.32861328125,2763.87377929688,NA,94.9063924322115,NA,80155.744140625,73745.4921875,62522.876953125,9272.5732421875,6945.48858642578,9333.17245483398,13916.1933898926,19085.8660888672,24256.08203125,1807.13153076172,1694.75122070313,1214.107421875,9343.78536987305,10419.8723144531,9914.64593505859,5641.0715637207,3929.72534179688,1855.95021057129,4221.02066040039,3087.14791870117,5095.08860778809,40952.5891113281,695.265197753906,691.752136230469
